<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;15;05/13/21;1700;124.9700000;125.4200000;124.4100000;125.3300000;303096
US1.AAPL;15;05/13/21;1715;125.3400000;125.7200000;125.3200000;125.4600000;240800
US1.AAPL;15;05/13/21;1730;125.4900000;125.6200000;125.1600000;125.4600000;200499
US1.AAPL;15;05/13/21;1745;125.4700000;125.7200000;125.3000000;125.5900000;157551
US1.AAPL;15;05/13/21;1800;125.6100000;126.1400000;125.5700000;126.0100000;197425
US1.AAPL;15;05/13/21;1815;126.0200000;126.1000000;125.2500000;125.3300000;188717
US1.AAPL;15;05/13/21;1830;125.3400000;125.4400000;124.9300000;125.0300000;164678
US1.AAPL;15;05/13/21;1845;125.0200000;125.4500000;124.6800000;124.6900000;149705
US1.AAPL;15;05/13/21;1900;124.7000000;125.0500000;124.5900000;124.8800000;131537
US1.AAPL;15;05/13/21;1915;124.9100000;125.5400000;124.8400000;125.4600000;93068
US1.AAPL;15;05/13/21;1930;125.5000000;125.5900000;125.2700000;125.5800000;87591
US1.AAPL;15;05/13/21;1945;125.6000000;125.7500000;125.2900000;125.3600000;114411
US1.AAPL;15;05/13/21;2000;125.3800000;125.6100000;124.9900000;125.0300000;90909
US1.AAPL;15;05/13/21;2015;125.0400000;125.3100000;124.7500000;125.2300000;189661
US1.AAPL;15;05/13/21;2030;125.2300000;125.3000000;124.6000000;124.7800000;139461
US1.AAPL;15;05/13/21;2045;124.7500000;124.8100000;124.2700000;124.5300000;154165
US1.AAPL;15;05/13/21;2100;124.5100000;124.7700000;124.2800000;124.6900000;132112
US1.AAPL;15;05/13/21;2115;124.6850000;125.4800000;124.6850000;125.4400000;161474
US1.AAPL;15;05/13/21;2130;125.4400000;125.5700000;125.1800000;125.4000000;121571
US1.AAPL;15;05/13/21;2145;125.4250000;125.6700000;125.2500000;125.5600000;123075
US1.AAPL;15;05/13/21;2200;125.5800000;125.6400000;125.3400000;125.3800000;122716
US1.AAPL;15;05/13/21;2215;125.4000000;125.6500000;125.2800000;125.3600000;146598
US1.AAPL;15;05/13/21;2230;125.4000000;125.5300000;125.1900000;125.4800000;119845
US1.AAPL;15;05/13/21;2245;125.4600000;125.7800000;125.4600000;125.6900000;181534
US1.AAPL;15;05/13/21;2300;125.6900000;125.7300000;124.9100000;124.9400000;425569
US1.AAPL;15;05/14/21;1645;126.2500000;127.1400000;126.1200000;126.4600000;600305
US1.AAPL;15;05/14/21;1700;126.4700000;126.6100000;125.9800000;126.4000000;219056
US1.AAPL;15;05/14/21;1715;126.3800000;126.6850000;125.8500000;126.6100000;209310
US1.AAPL;15;05/14/21;1730;126.6300000;126.7700000;126.3800000;126.3800000;242417
US1.AAPL;15;05/14/21;1745;126.4400000;126.6300000;126.2200000;126.2700000;144329
US1.AAPL;15;05/14/21;1800;126.3300000;126.7500000;126.3200000;126.7500000;140505
US1.AAPL;15;05/14/21;1815;126.7600000;126.7800000;126.5500000;126.6500000;111515
US1.AAPL;15;05/14/21;1830;126.6800000;126.7500000;126.5000000;126.5400000;116843
US1.AAPL;15;05/14/21;1845;126.5600000;126.6200000;126.4100000;126.4500000;123437
US1.AAPL;15;05/14/21;1900;126.4800000;126.6400000;126.4700000;126.5200000;67749
US1.AAPL;15;05/14/21;1915;126.5250000;126.8600000;126.4800000;126.8100000;117522
US1.AAPL;15;05/14/21;1930;126.8200000;126.9550000;126.7800000;126.9100000;107439
US1.AAPL;15;05/14/21;1945;126.9300000;126.9800000;126.8500000;126.8500000;80192
US1.AAPL;15;05/14/21;2000;126.8700000;127.1700000;126.8700000;127.1400000;119210
US1.AAPL;15;05/14/21;2015;127.1500000;127.1600000;126.9800000;127.1100000;73299
US1.AAPL;15;05/14/21;2030;127.1000000;127.2550000;127.0100000;127.2300000;115437
US1.AAPL;15;05/14/21;2045;127.2400000;127.2850000;127.0300000;127.0700000;105838
US1.AAPL;15;05/14/21;2100;127.0700000;127.2200000;127.0500000;127.2000000;92479
US1.AAPL;15;05/14/21;2115;127.2150000;127.4400000;127.1600000;127.3700000;147904
US1.AAPL;15;05/14/21;2130;127.3700000;127.4000000;127.2600000;127.3100000;97910
US1.AAPL;15;05/14/21;2145;127.3400000;127.5500000;127.3400000;127.4900000;116424
US1.AAPL;15;05/14/21;2200;127.5300000;127.7300000;127.4700000;127.5300000;160625
US1.AAPL;15;05/14/21;2215;127.5300000;127.5300000;127.3000000;127.3900000;105993
US1.AAPL;15;05/14/21;2230;127.3700000;127.4000000;127.2600000;127.3700000;101239
US1.AAPL;15;05/14/21;2245;127.3700000;127.4300000;127.1700000;127.3200000;156270
US1.AAPL;15;05/14/21;2300;127.3200000;127.8800000;127.2900000;127.4300000;578497
US1.AAPL;15;05/17/21;1645;126.8500000;126.9200000;126.0200000;126.2700000;436074
US1.AAPL;15;05/17/21;1700;126.2900000;126.5700000;126.0300000;126.0350000;231144
US1.AAPL;15;05/17/21;1715;126.0300000;126.0300000;125.5500000;125.7100000;262384
US1.AAPL;15;05/17/21;1730;125.7000000;126.2500000;125.4600000;125.8800000;141041
US1.AAPL;15;05/17/21;1745;125.8900000;126.4000000;125.7200000;126.1000000;134741
US1.AAPL;15;05/17/21;1800;126.1600000;126.2300000;125.8700000;125.9900000;113984
US1.AAPL;15;05/17/21;1815;125.9800000;126.1000000;125.6500000;125.9000000;126976
US1.AAPL;15;05/17/21;1830;125.8300000;126.1150000;125.7800000;125.8900000;84200
US1.AAPL;15;05/17/21;1845;125.8800000;125.9100000;125.7000000;125.8500000;107552
US1.AAPL;15;05/17/21;1900;125.8400000;125.9750000;125.6100000;125.7000000;81948
US1.AAPL;15;05/17/21;1915;125.6800000;125.7600000;125.5300000;125.5700000;114693
US1.AAPL;15;05/17/21;1930;125.5400000;125.8300000;125.4700000;125.7300000;90674
US1.AAPL;15;05/17/21;1945;125.7200000;125.9000000;125.6150000;125.8700000;61231
US1.AAPL;15;05/17/21;2000;125.8700000;125.8700000;125.5900000;125.6000000;63846
US1.AAPL;15;05/17/21;2015;125.5700000;125.6900000;125.4400000;125.5000000;61277
US1.AAPL;15;05/17/21;2030;125.5000000;125.5300000;125.3100000;125.3900000;88895
US1.AAPL;15;05/17/21;2045;125.3750000;125.5900000;125.1700000;125.3000000;87924
US1.AAPL;15;05/17/21;2100;125.3000000;125.5000000;125.2700000;125.4500000;77521
US1.AAPL;15;05/17/21;2115;125.4000000;125.5300000;125.3500000;125.3700000;69628
US1.AAPL;15;05/17/21;2130;125.3800000;125.5200000;125.3500000;125.4100000;59960
US1.AAPL;15;05/17/21;2145;125.4300000;125.5700000;125.2300000;125.3200000;73944
US1.AAPL;15;05/17/21;2200;125.3300000;125.6150000;125.3000000;125.6000000;75995
US1.AAPL;15;05/17/21;2215;125.6000000;125.8100000;125.5600000;125.7200000;110859
US1.AAPL;15;05/17/21;2230;125.7200000;125.7200000;125.4800000;125.5300000;129427
US1.AAPL;15;05/17/21;2245;125.5300000;125.7300000;125.4150000;125.6500000;142876
US1.AAPL;15;05/17/21;2300;125.6650000;126.2700000;125.6500000;126.2500000;421809
US1.AAPL;15;05/18/21;1645;126.5300000;126.9800000;125.9200000;126.7500000;319411
US1.AAPL;15;05/18/21;1700;126.7500000;126.9400000;126.3650000;126.5400000;247843
US1.AAPL;15;05/18/21;1715;126.5300000;126.8000000;126.2900000;126.6200000;163630
US1.AAPL;15;05/18/21;1730;126.6100000;126.7500000;126.4400000;126.7100000;100354
US1.AAPL;15;05/18/21;1745;126.7200000;126.8100000;126.4700000;126.5600000;111262
US1.AAPL;15;05/18/21;1800;126.5700000;126.7600000;126.5300000;126.6800000;99196
US1.AAPL;15;05/18/21;1815;126.6800000;126.8600000;126.6200000;126.7200000;86269
US1.AAPL;15;05/18/21;1830;126.7400000;126.8100000;126.5500000;126.5900000;51300
US1.AAPL;15;05/18/21;1845;126.6100000;126.6100000;126.2800000;126.3000000;91431
US1.AAPL;15;05/18/21;1900;126.3100000;126.4600000;126.2200000;126.2700000;77246
US1.AAPL;15;05/18/21;1915;126.2500000;126.4900000;126.2500000;126.4100000;92602
US1.AAPL;15;05/18/21;1930;126.4200000;126.4600000;126.2700000;126.4000000;57518
US1.AAPL;15;05/18/21;1945;126.4100000;126.4800000;126.3400000;126.3600000;69361
US1.AAPL;15;05/18/21;2000;126.3800000;126.4500000;126.1900000;126.2400000;72067
US1.AAPL;15;05/18/21;2015;126.2700000;126.3200000;126.1400000;126.2000000;59853
US1.AAPL;15;05/18/21;2030;126.1900000;126.3200000;126.1000000;126.3100000;44597
US1.AAPL;15;05/18/21;2045;126.3300000;126.3600000;126.1300000;126.1700000;62629
US1.AAPL;15;05/18/21;2100;126.1600000;126.2100000;126.0200000;126.0400000;62779
US1.AAPL;15;05/18/21;2115;126.0400000;126.1100000;125.9500000;126.1100000;78410
US1.AAPL;15;05/18/21;2130;126.1100000;126.1450000;125.8700000;125.9000000;69040
US1.AAPL;15;05/18/21;2145;125.9000000;125.9600000;125.4200000;125.5300000;127592
US1.AAPL;15;05/18/21;2200;125.5200000;125.6500000;125.3900000;125.6300000;83295
US1.AAPL;15;05/18/21;2215;125.6300000;125.7400000;125.5700000;125.5700000;78107
US1.AAPL;15;05/18/21;2230;125.6100000;125.6800000;125.5100000;125.5500000;74464
US1.AAPL;15;05/18/21;2245;125.5500000;125.7800000;125.5400000;125.7600000;100240
US1.AAPL;15;05/18/21;2300;125.7600000;125.7800000;124.7800000;124.8600000;696288
US1.AAPL;15;05/19/21;1645;123.1600000;124.0700000;122.8700000;123.8900000;412991
US1.AAPL;15;05/19/21;1700;123.8700000;124.0050000;123.3300000;123.3300000;298743
US1.AAPL;15;05/19/21;1715;123.3200000;123.6900000;123.1200000;123.6000000;232748
US1.AAPL;15;05/19/21;1730;123.5800000;123.8400000;123.3600000;123.7600000;202803
US1.AAPL;15;05/19/21;1745;123.7500000;123.9800000;123.4500000;123.7100000;200010
US1.AAPL;15;05/19/21;1800;123.7300000;124.0400000;123.6100000;123.6100000;152696
US1.AAPL;15;05/19/21;1815;123.6100000;123.9300000;123.3100000;123.8500000;173097
US1.AAPL;15;05/19/21;1830;123.8500000;124.1100000;123.7250000;123.7600000;162260
US1.AAPL;15;05/19/21;1845;123.7500000;123.8700000;123.5700000;123.7500000;123358
US1.AAPL;15;05/19/21;1900;123.7500000;123.9700000;123.5500000;123.8900000;120113
US1.AAPL;15;05/19/21;1915;123.8600000;124.0100000;123.7200000;123.9600000;99658
US1.AAPL;15;05/19/21;1930;123.9700000;124.2100000;123.9700000;124.1400000;150054
US1.AAPL;15;05/19/21;1945;124.1600000;124.2400000;123.9400000;123.9500000;133706
US1.AAPL;15;05/19/21;2000;123.9600000;124.0800000;123.8400000;123.9900000;75872
US1.AAPL;15;05/19/21;2015;123.9800000;124.4300000;123.9800000;124.3500000;126071
US1.AAPL;15;05/19/21;2030;124.3400000;124.3800000;124.1300000;124.2500000;99670
US1.AAPL;15;05/19/21;2045;124.2500000;124.2600000;123.9700000;124.0800000;92811
US1.AAPL;15;05/19/21;2100;124.0900000;124.4000000;124.0500000;124.2600000;75133
US1.AAPL;15;05/19/21;2115;124.2400000;124.4900000;123.5100000;123.7900000;246738
US1.AAPL;15;05/19/21;2130;123.7700000;124.7800000;123.5400000;124.7000000;211881
US1.AAPL;15;05/19/21;2145;124.7200000;124.9000000;124.0200000;124.0900000;206279
US1.AAPL;15;05/19/21;2200;124.1100000;124.2200000;123.8200000;123.9500000;144881
US1.AAPL;15;05/19/21;2215;123.9400000;124.3400000;123.7700000;124.2200000;157477
US1.AAPL;15;05/19/21;2230;124.2400000;124.6300000;124.0700000;124.5400000;177916
US1.AAPL;15;05/19/21;2245;124.5600000;124.5600000;124.0300000;124.0800000;197147
US1.AAPL;15;05/19/21;2300;124.0800000;124.7900000;123.8900000;124.6900000;449974
US1.AAPL;15;05/20/21;1645;125.2300000;126.1800000;125.1000000;126.0700000;409496
US1.AAPL;15;05/20/21;1700;126.0600000;126.2100000;125.7900000;125.8400000;191258
US1.AAPL;15;05/20/21;1715;125.8600000;126.2250000;125.7600000;126.1400000;138532
US1.AAPL;15;05/20/21;1730;126.1400000;126.4400000;126.1400000;126.3700000;135885
US1.AAPL;15;05/20/21;1745;126.3800000;126.4700000;126.1200000;126.2300000;123343
US1.AAPL;15;05/20/21;1800;126.2200000;126.4400000;126.2200000;126.3600000;112781
US1.AAPL;15;05/20/21;1815;126.3600000;126.5200000;126.3000000;126.3600000;117048
US1.AAPL;15;05/20/21;1830;126.3400000;126.7900000;126.3300000;126.7800000;132302
US1.AAPL;15;05/20/21;1845;126.7900000;127.1100000;126.7300000;127.0000000;203090
US1.AAPL;15;05/20/21;1900;126.9950000;127.2600000;126.9900000;127.0400000;156082
US1.AAPL;15;05/20/21;1915;127.0500000;127.0600000;126.7100000;126.7300000;128006
US1.AAPL;15;05/20/21;1930;126.7350000;126.9900000;126.7300000;126.8100000;152983
US1.AAPL;15;05/20/21;1945;126.8200000;127.0400000;126.6800000;126.7400000;131389
US1.AAPL;15;05/20/21;2000;126.7500000;127.0050000;126.7500000;126.9700000;92714
US1.AAPL;15;05/20/21;2015;126.9700000;127.1800000;126.9000000;127.1500000;96603
US1.AAPL;15;05/20/21;2030;127.1600000;127.3100000;127.1400000;127.2600000;126534
US1.AAPL;15;05/20/21;2045;127.2500000;127.3700000;127.2250000;127.2800000;95100
US1.AAPL;15;05/20/21;2100;127.2700000;127.3100000;126.9400000;127.1600000;93121
US1.AAPL;15;05/20/21;2115;127.1800000;127.2900000;127.0900000;127.2900000;76827
US1.AAPL;15;05/20/21;2130;127.3000000;127.4000000;127.2000000;127.4000000;80471
US1.AAPL;15;05/20/21;2145;127.4100000;127.4400000;127.3200000;127.3500000;110491
US1.AAPL;15;05/20/21;2200;127.3700000;127.6000000;127.3300000;127.5300000;100437
US1.AAPL;15;05/20/21;2215;127.5300000;127.5800000;127.3700000;127.5400000;117235
US1.AAPL;15;05/20/21;2230;127.5400000;127.7100000;127.5300000;127.7100000;113158
US1.AAPL;15;05/20/21;2245;127.7000000;127.7100000;127.4400000;127.4700000;133464
US1.AAPL;15;05/20/21;2300;127.4700000;127.6400000;127.2000000;127.3100000;417791
US1.AAPL;15;05/21/21;1645;127.8300000;128.0000000;126.6100000;126.7600000;466396
US1.AAPL;15;05/21/21;1700;126.7600000;127.0800000;126.5900000;127.0300000;206948
US1.AAPL;15;05/21/21;1715;127.0500000;127.2400000;126.6300000;126.8800000;177094
US1.AAPL;15;05/21/21;1730;126.8600000;126.9300000;126.5200000;126.5200000;150477
US1.AAPL;15;05/21/21;1745;126.5100000;126.7400000;126.3800000;126.4100000;141641
US1.AAPL;15;05/21/21;1800;126.4200000;126.4700000;126.1700000;126.3800000;142808
US1.AAPL;15;05/21/21;1815;126.3800000;126.3800000;126.0500000;126.2650000;139454
US1.AAPL;15;05/21/21;1830;126.2600000;126.4700000;125.8700000;125.8800000;138824
US1.AAPL;15;05/21/21;1845;125.8900000;126.0800000;125.8500000;125.9400000;82477
US1.AAPL;15;05/21/21;1900;125.9500000;125.9800000;125.7000000;125.7700000;140197
US1.AAPL;15;05/21/21;1915;125.7500000;125.9800000;125.6300000;125.6800000;150522
US1.AAPL;15;05/21/21;1930;125.6800000;125.7300000;125.4900000;125.7100000;126378
US1.AAPL;15;05/21/21;1945;125.7000000;125.8250000;125.5800000;125.7700000;76229
US1.AAPL;15;05/21/21;2000;125.7600000;125.7600000;125.4000000;125.5900000;137057
US1.AAPL;15;05/21/21;2015;125.5600000;125.6300000;125.4400000;125.4400000;78497
US1.AAPL;15;05/21/21;2030;125.4400000;125.6700000;125.4000000;125.6700000;107930
US1.AAPL;15;05/21/21;2045;125.6700000;125.8600000;125.6600000;125.8400000;88765
US1.AAPL;15;05/21/21;2100;125.8400000;125.9200000;125.7600000;125.8800000;57960
US1.AAPL;15;05/21/21;2115;125.8800000;126.0800000;125.8400000;126.0700000;79109
US1.AAPL;15;05/21/21;2130;126.0700000;126.0700000;125.6600000;125.6800000;97589
US1.AAPL;15;05/21/21;2145;125.6800000;125.7900000;125.5300000;125.6900000;104860
US1.AAPL;15;05/21/21;2200;125.7000000;125.9600000;125.7000000;125.9500000;77933
US1.AAPL;15;05/21/21;2215;125.9600000;125.9700000;125.7100000;125.9100000;102813
US1.AAPL;15;05/21/21;2230;125.9100000;126.0750000;125.8300000;125.9500000;134703
US1.AAPL;15;05/21/21;2245;125.9400000;125.9400000;125.6600000;125.7100000;154091
US1.AAPL;15;05/21/21;2300;125.7100000;125.7200000;125.2200000;125.4300000;651511
US1.AAPL;15;05/24/21;1645;126.0100000;127.0300000;125.9400000;126.8700000;462362
US1.AAPL;15;05/24/21;1700;126.8700000;126.9300000;126.5600000;126.6600000;229388
US1.AAPL;15;05/24/21;1715;126.6700000;127.1800000;126.6600000;127.1700000;171962
US1.AAPL;15;05/24/21;1730;127.1700000;127.6550000;127.1400000;127.5300000;183934
US1.AAPL;15;05/24/21;1745;127.5300000;127.6100000;127.3700000;127.4100000;146899
US1.AAPL;15;05/24/21;1800;127.4300000;127.5600000;127.3300000;127.5300000;122546
US1.AAPL;15;05/24/21;1815;127.5300000;127.6100000;127.3900000;127.5400000;81227
US1.AAPL;15;05/24/21;1830;127.5400000;127.6400000;127.4100000;127.5000000;83343
US1.AAPL;15;05/24/21;1845;127.5100000;127.6800000;127.4700000;127.6500000;64773
US1.AAPL;15;05/24/21;1900;127.6450000;127.6500000;127.5200000;127.5400000;65883
US1.AAPL;15;05/24/21;1915;127.5300000;127.7800000;127.4300000;127.4800000;107946
US1.AAPL;15;05/24/21;1930;127.4600000;127.5200000;127.4000000;127.4500000;38921
US1.AAPL;15;05/24/21;1945;127.4800000;127.5500000;127.3700000;127.4000000;49308
US1.AAPL;15;05/24/21;2000;127.4300000;127.4800000;127.3400000;127.4400000;41183
US1.AAPL;15;05/24/21;2015;127.4300000;127.5100000;127.3700000;127.4400000;46606
US1.AAPL;15;05/24/21;2030;127.4400000;127.5900000;127.4200000;127.5900000;45221
US1.AAPL;15;05/24/21;2045;127.5900000;127.6800000;127.5900000;127.6100000;38025
US1.AAPL;15;05/24/21;2100;127.6050000;127.6300000;127.5400000;127.6000000;33403
US1.AAPL;15;05/24/21;2115;127.6100000;127.7500000;127.6000000;127.7000000;53191
US1.AAPL;15;05/24/21;2130;127.7000000;127.7900000;127.6450000;127.7400000;42865
US1.AAPL;15;05/24/21;2145;127.7400000;127.8800000;127.7300000;127.8400000;56303
US1.AAPL;15;05/24/21;2200;127.8400000;127.9300000;127.7600000;127.7700000;84699
US1.AAPL;15;05/24/21;2215;127.7600000;127.9100000;127.7400000;127.8100000;59799
US1.AAPL;15;05/24/21;2230;127.8100000;127.8300000;127.6300000;127.7200000;77395
US1.AAPL;15;05/24/21;2245;127.7200000;127.7200000;127.5100000;127.5100000;112013
US1.AAPL;15;05/24/21;2300;127.5100000;127.6200000;127.0000000;127.1100000;505752
US1.AAPL;15;05/24/21;2315;127.1100000;127.1100000;127.1100000;127.1100000;200
US1.AAPL;15;05/25/21;1645;127.7400000;128.3200000;127.0000000;127.1400000;384091
US1.AAPL;15;05/25/21;1700;127.1500000;127.3500000;126.9000000;126.9400000;203809
US1.AAPL;15;05/25/21;1715;126.9300000;127.2000000;126.8700000;127.0500000;137772
US1.AAPL;15;05/25/21;1730;127.0500000;127.2700000;127.0000000;127.1600000;88697
US1.AAPL;15;05/25/21;1745;127.1600000;127.1600000;126.7600000;126.9800000;137788
US1.AAPL;15;05/25/21;1800;126.9650000;127.2000000;126.9200000;127.1500000;97685
US1.AAPL;15;05/25/21;1815;127.1300000;127.1600000;126.7900000;126.9600000;138883
US1.AAPL;15;05/25/21;1830;126.9700000;126.9800000;126.7300000;126.8300000;91901
US1.AAPL;15;05/25/21;1845;126.8300000;126.8900000;126.6700000;126.8100000;86515
US1.AAPL;15;05/25/21;1900;126.8100000;126.9200000;126.7200000;126.8000000;64234
US1.AAPL;15;05/25/21;1915;126.8000000;127.0300000;126.7300000;126.9700000;48574
US1.AAPL;15;05/25/21;1930;126.9800000;127.0300000;126.9300000;126.9800000;29093
US1.AAPL;15;05/25/21;1945;126.9800000;127.0600000;126.8500000;126.8600000;49001
US1.AAPL;15;05/25/21;2000;126.8700000;126.9000000;126.7400000;126.8300000;53579
US1.AAPL;15;05/25/21;2015;126.8200000;126.8200000;126.6100000;126.8000000;86603
US1.AAPL;15;05/25/21;2030;126.8000000;126.9800000;126.7900000;126.9750000;39971
US1.AAPL;15;05/25/21;2045;126.9500000;127.0000000;126.8100000;126.8800000;59245
US1.AAPL;15;05/25/21;2100;126.8700000;126.9600000;126.8100000;126.8600000;27973
US1.AAPL;15;05/25/21;2115;126.8800000;126.9100000;126.6500000;126.7800000;88026
US1.AAPL;15;05/25/21;2130;126.7800000;126.8300000;126.6800000;126.7400000;47356
US1.AAPL;15;05/25/21;2145;126.7300000;126.8100000;126.6300000;126.7000000;52341
US1.AAPL;15;05/25/21;2200;126.7100000;126.7300000;126.5700000;126.6400000;45235
US1.AAPL;15;05/25/21;2215;126.6400000;126.6600000;126.3250000;126.3700000;62146
US1.AAPL;15;05/25/21;2230;126.3650000;126.7000000;126.3400000;126.6800000;79394
US1.AAPL;15;05/25/21;2245;126.6700000;126.8500000;126.5300000;126.8200000;89714
US1.AAPL;15;05/25/21;2300;126.8100000;126.9500000;126.7100000;126.9200000;385324
US1.AAPL;15;05/26/21;1645;126.9300000;127.3800000;126.7900000;127.0800000;260737
US1.AAPL;15;05/26/21;1700;127.0900000;127.1600000;126.8500000;126.9400000;126722
US1.AAPL;15;05/26/21;1715;126.9300000;127.0350000;126.6700000;126.7100000;136904
US1.AAPL;15;05/26/21;1730;126.7000000;127.0500000;126.6500000;127.0400000;91419
US1.AAPL;15;05/26/21;1745;127.0500000;127.1650000;126.9700000;127.0500000;92760
US1.AAPL;15;05/26/21;1800;127.0500000;127.1800000;126.9350000;127.0150000;93154
US1.AAPL;15;05/26/21;1815;127.0300000;127.2100000;126.9800000;127.1600000;68503
US1.AAPL;15;05/26/21;1830;127.1700000;127.2600000;126.9800000;126.9800000;46518
US1.AAPL;15;05/26/21;1845;126.9800000;126.9800000;126.7600000;126.8900000;71991
US1.AAPL;15;05/26/21;1900;126.9000000;126.9900000;126.8800000;126.9500000;38857
US1.AAPL;15;05/26/21;1915;126.9600000;127.0900000;126.9200000;127.0000000;74426
US1.AAPL;15;05/26/21;1930;127.0000000;127.0400000;126.9000000;126.9400000;60181
US1.AAPL;15;05/26/21;1945;126.9400000;126.9600000;126.8400000;126.9400000;61360
US1.AAPL;15;05/26/21;2000;126.9400000;126.9500000;126.7100000;126.7100000;62719
US1.AAPL;15;05/26/21;2015;126.7200000;126.9100000;126.6200000;126.7700000;104024
US1.AAPL;15;05/26/21;2030;126.7700000;126.8000000;126.7100000;126.7300000;47915
US1.AAPL;15;05/26/21;2045;126.7400000;126.7700000;126.5700000;126.5900000;38113
US1.AAPL;15;05/26/21;2100;126.6000000;126.6000000;126.4300000;126.5700000;78625
US1.AAPL;15;05/26/21;2115;126.5600000;126.7100000;126.4900000;126.7000000;93078
US1.AAPL;15;05/26/21;2130;126.6900000;126.8000000;126.6900000;126.7900000;42396
US1.AAPL;15;05/26/21;2145;126.8000000;126.8300000;126.6300000;126.8000000;94060
US1.AAPL;15;05/26/21;2200;126.8100000;126.8500000;126.7600000;126.7900000;40077
US1.AAPL;15;05/26/21;2215;126.7700000;126.7950000;126.6800000;126.7200000;81911
US1.AAPL;15;05/26/21;2230;126.7200000;126.8000000;126.6500000;126.7600000;67138
US1.AAPL;15;05/26/21;2245;126.7700000;126.7900000;126.6300000;126.7300000;119682
US1.AAPL;15;05/26/21;2300;126.7300000;126.8700000;126.6300000;126.8600000;327103
US1.AAPL;15;05/27/21;1645;126.4700000;127.3100000;126.4600000;127.2600000;354060
US1.AAPL;15;05/27/21;1700;127.2700000;127.4900000;127.1000000;127.1300000;224400
US1.AAPL;15;05/27/21;1715;127.1100000;127.2700000;126.9200000;127.1300000;134598
US1.AAPL;15;05/27/21;1730;127.1300000;127.4800000;127.1300000;127.4200000;152443
US1.AAPL;15;05/27/21;1745;127.4200000;127.6300000;127.3100000;127.4100000;194954
US1.AAPL;15;05/27/21;1800;127.4200000;127.4500000;127.0700000;127.0900000;147270
US1.AAPL;15;05/27/21;1815;127.0600000;127.2200000;127.0000000;127.1900000;96096
US1.AAPL;15;05/27/21;1830;127.2000000;127.2100000;126.9100000;126.9100000;65231
US1.AAPL;15;05/27/21;1845;126.9000000;126.9200000;126.7300000;126.7600000;127998
US1.AAPL;15;05/27/21;1900;126.7700000;126.8700000;126.7000000;126.8100000;59706
US1.AAPL;15;05/27/21;1915;126.8100000;126.8900000;126.7400000;126.8300000;42120
US1.AAPL;15;05/27/21;1930;126.8500000;126.8900000;126.7400000;126.7800000;42955
US1.AAPL;15;05/27/21;1945;126.7700000;126.8000000;126.6000000;126.6800000;81344
US1.AAPL;15;05/27/21;2000;126.6800000;126.6800000;126.5200000;126.6200000;49605
US1.AAPL;15;05/27/21;2015;126.6300000;126.6700000;126.5600000;126.5600000;39059
US1.AAPL;15;05/27/21;2030;126.5500000;126.7000000;126.5200000;126.5600000;51258
US1.AAPL;15;05/27/21;2045;126.5650000;126.6300000;126.3600000;126.3700000;84742
US1.AAPL;15;05/27/21;2100;126.3700000;126.3700000;126.2200000;126.2800000;62447
US1.AAPL;15;05/27/21;2115;126.2900000;126.3000000;125.9100000;125.9100000;115253
US1.AAPL;15;05/27/21;2130;125.9100000;125.9900000;125.8000000;125.9400000;99531
US1.AAPL;15;05/27/21;2145;125.9300000;126.0000000;125.8200000;125.9300000;73772
US1.AAPL;15;05/27/21;2200;125.9300000;126.0600000;125.9000000;125.9800000;121734
US1.AAPL;15;05/27/21;2215;125.9700000;126.0000000;125.8300000;125.9100000;137360
US1.AAPL;15;05/27/21;2230;125.9100000;125.9800000;125.8300000;125.8400000;132380
US1.AAPL;15;05/27/21;2245;125.8400000;125.9600000;125.6950000;125.8600000;277559
US1.AAPL;15;05/27/21;2300;125.8700000;125.8950000;125.2800000;125.3300000;828886
US1.AAPL;15;05/27/21;2315;125.3300000;125.3300000;125.3300000;125.3300000;200
US1.AAPL;15;05/28/21;1645;125.5700000;125.7800000;124.5900000;125.2600000;453520
US1.AAPL;15;05/28/21;1700;125.2600000;125.5100000;125.0000000;125.4600000;178161
US1.AAPL;15;05/28/21;1715;125.4650000;125.6400000;125.2700000;125.3750000;125260
US1.AAPL;15;05/28/21;1730;125.3850000;125.7100000;125.1600000;125.1900000;119458
US1.AAPL;15;05/28/21;1745;125.2000000;125.6100000;125.2000000;125.3950000;110876
US1.AAPL;15;05/28/21;1800;125.4000000;125.4500000;125.1400000;125.1600000;96889
US1.AAPL;15;05/28/21;1815;125.1750000;125.2000000;124.8900000;124.9900000;118885
US1.AAPL;15;05/28/21;1830;125.0000000;125.0900000;124.9300000;125.0600000;76922
US1.AAPL;15;05/28/21;1845;125.0700000;125.2000000;125.0400000;125.1600000;74917
US1.AAPL;15;05/28/21;1900;125.1500000;125.2300000;125.1000000;125.2000000;87524
US1.AAPL;15;05/28/21;1915;125.1900000;125.4000000;125.1700000;125.3200000;72050
US1.AAPL;15;05/28/21;1930;125.3100000;125.3200000;125.1500000;125.2300000;70945
US1.AAPL;15;05/28/21;1945;125.2400000;125.3200000;125.1700000;125.2300000;60364
US1.AAPL;15;05/28/21;2000;125.2400000;125.3000000;125.1400000;125.2800000;97207
US1.AAPL;15;05/28/21;2015;125.3000000;125.3700000;125.0500000;125.0500000;87586
US1.AAPL;15;05/28/21;2030;125.0600000;125.0600000;124.8300000;124.8450000;125168
